Finished,ResponseId,consent,attn_check_1,attn_check_2,attn_check_3_1,attn_check_3_2,attn_check_3_3,attn_check_4,WW_det_identity_1_1,WW_det_identity_2_1,WW_det_identity_3_1,WW_det_identity_telo_1,WW_det_prediction_1,WW_det_prediction_es_1,WW_det_prediction_te_1,WW_det_prediction_ca_1,WW_det_comp_prev,WW_det_comp_1,WW_det_comp_2,WW_imp_identity_1_1,WW_imp_identity_2_1,WW_imp_identity_3_1,WW_imp_identity_telo_1,WW_imp_prediction_1,WW_imp_prediction_es_1,WW_imp_prediction_te_1,WW_imp_prediction_ca_1,WW_imp_comp_prev,WW_imp_comp_1,WW_imp_comp_2,BL_det_identity_1_1,BL_det_identity_2_1,BL_det_identity_3_1,BL_det_identity_telo_1,BL_det_prediction_1,BL_det_prediction_es_1,BL_det_prediction_te_1,BL_det_prediction_ca_1,BL_det_comp_prev,BL_det_comp_1,BL_det_comp_2,BL_imp_identity_1_1,BL_imp_identity_2_1,BL_imp_identity_3_1,BL_imp_identity_telo_1,BL_imp_prediction_1,BL_imp_prediction_es_1,BL_imp_prediction_te_1,BL_imp_prediction_ca_1,BL_imp_comp_prev,BL_imp_comp_1,BL_imp_comp_2,WC_det_identity_1_1,WC_det_identity_2_1,WC_det_identity_3_1,WC_det_identity_telo_1,WC_det_prediction_1,WC_det_prediction_es_1,WC_det_prediction_te_1,WC_det_prediction_ca_1,WC_det_comp_prev,WC_det_comp_1,WC_det_comp_2,WC_imp_identity_1_1,WC_imp_identity_2_1,WC_imp_identity_3_1,WC_imp_identity_telo_1,WC_imp_prediction_1,WC_imp_prediction_es_1,WC_imp_prediction_te_1,WC_imp_prediction_ca_1,WC_imp_comp_prev,WC_imp_comp_1,WC_imp_comp_2,AM_det_identity_1_1,AM_det_identity_2_1,AM_det_identity_3_1,AM_det_identity_telo_1,AM_det_prediction_1,AM_det_prediction_es_1,AM_det_prediction_te_1,AM_det_prediction_ca_1,AM_det_comp_prev,AM_det_comp_1,AM_det_comp_2,AM_imp_identity_1_1,AM_imp_identity_2_1,AM_imp_identity_3_1,AM_imp_identity_telo_1,AM_imp_prediction_1,AM_imp_prediction_es_1,AM_imp_prediction_te_1,AM_imp_prediction_ca_1,AM_imp_comp_prev,AM_imp_comp_1,AM_imp_comp_2,TC_det_identity_1_1,TC_det_identity_2_1,TC_det_identity_3_1,TC_det_identity_telo_1,TC_det_prediction_1,TC_det_prediction_es_1,TC_det_prediction_te_1,TC_det_prediction_ca_1,TC_det_comp_prev,TC_det_comp_1,TC_det_comp_2,TC_imp_identity_1_1,TC_imp_identity_2_1,TC_imp_identity_3_1,TC_imp_identity_telo_1,TC_imp_prediction_1,TC_imp_prediction_es_1,TC_imp_prediction_te_1,TC_imp_prediction_ca_1,TC_imp_comp_prev,TC_imp_comp_1,TC_imp_comp_2,RO_det_identity_1_1,RO_det_identity_2_1,RO_det_identity_3_1,RO_det_identity_telo_1,RO_det_prediction_1,RO_det_prediction_es_1,RO_det_prediction_te_1,RO_det_prediction_ca_1,RO_det_comp_prev,RO_det_comp_1,RO_det_comp_2,RO_imp_identity_1_1,RO_imp_identity_2_1,RO_imp_identity_3_1,RO_det_identity_telo_1,RO_imp_prediction_1,RO_imp_prediction_es_1,RO_imp_prediction_te_1,RO_imp_prediction_ca_1,RO_imp_comp_prev,RO_imp_comp_1,RO_imp_comp_2,BT_det_identity_1_1,BT_det_identity_2_1,BT_det_identity_3_1,BT_det_identity_telo_1,BT_det_prediction_1,BT_det_prediction_es_1,BT_det_prediction_te_1,BT_det_prediction_ca_1,BT_det_comp_prev,BT_det_comp_1,BT_det_comp_2,BT_imp_identity_1_1,BT_imp_identity_2_1,BT_imp_identity_3_1,BT_imp_identity_telo_1,BT_imp_prediction_1,BT_imp_prediction_es_1,BT_imp_prediction_te_1,BT_imp_prediction_ca_1,BT_imp_comp_prev,BT_imp_comp_1,BT_imp_comp_2,DL_det_identity_1_1,DL_det_identity_2_1,DL_det_identity_3_1,DL_det_identity_telo_1,DL_det_prediction_1,DL_det_prediction_es_1,DL_det_prediction_te_1,DL_det_prediction_ca_1,DL_det_comp_prev,DL_det_comp_1,DL_det_comp_2,DL_imp_identity_1_1,DL_imp_identity_2_1,DL_imp_identity_3_1,DL_imp_identity_telo_1,DL_imp_prediction_1,DL_imp_prediction_es_1,DL_imp_prediction_te_1,DL_imp_prediction_ca_1,DL_imp_comp_prev,DL_imp_comp_1,DL_imp_comp_2,psych_glibness_1,psych_grandiose_1,psych_path_liar_1,psych_con_manip_1,psych_remorse_1,psych_shallow_affect_1,psych_callous_1,psych_parasitism_1,psych_control_behav_1,psych_goals_1,psych_impulse_1,psych_irresponsible_1,psych_responsible_1,psych_same_offense_1,psych_criminal_1,politics_1,gender,gender_4_TEXT,ethnicity,ethnicity_5_TEXT,age,education,education_9_TEXT,comments,StudyID
1,R_2aCtjGGR8l140tY,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,100,100,,,,,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,85,60,80,85,75,75,70,75,52,31,67,51,65,76,51,1,,1,,44,5,,,cmc_e3
1,R_1ly3zHWS1YC2SCn,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,100,50,1,3,1,,,,,,,,,,,,,,,,,,,,,,,50,50,50,51,49,50,50,50,50,50,50,50,50,50,50,50,1,,1,,35,5,,,cmc_e3
1,R_29t6cGw34XA4mMc,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,100,100,100,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,90,74,79,25,21,69,64,52,22,22,21,56,50,51,20,2,,1,,51,2,,None,cmc_e3
1,R_3p3bgIYE8c1zrFf,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,50,100,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,,1,,25,5,,,cmc_e3
1,R_3iUt95VAU2Skhmr,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,53,100,62,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,83,100,100,0,65,92,100,92,46,59,100,85,75,100,44,1,,1,,30,5,,,cmc_e3
1,R_6SiXx0H4FsdavjH,1,2,2,,,,,,,,,6,100,100,89,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,90,40,52,27,38,55,57,6,11,10,40,41,50,40,10,2,,1,,71,5,,,cmc_e3
1,R_2aDcRXuve1GYa9R,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,66,56,66,,,,,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,52,54,70,54,68,57,67,66,68,54,70,58,65,62,50,1,,2,,34,5,,,cmc_e3
1,R_2thSrDzRsFlp6Iw,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,35,99,100,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,87,94,98,90,95,98,95,53,60,40,91,95,87,98,0,1,,1,,42,7,,,cmc_e3
1,R_1l5h5ySpDaUs0g6,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,0,100,90,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,96,100,90,100,96,97,100,91,6,100,50,60,54,73,33,1,,1,,29,5,,,cmc_e3
1,R_31Yk7JIwU70KBDi,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,100,100,,,,,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,60,9,30,70,81,91,100,50,2,,4,,28,3,,,cmc_e3
1,R_9AbiDhJOP60oGzv,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,41,95,80,,,,,1,2,3,,,,,,,,,,,,73,78,50,65,41,47,55,66,26,20,30,34,39,50,61,14,2,,1,,21,2,,,cmc_e3
1,R_2uL4HTFqdkdTREG,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,100,96,100,2,2,1,100,100,76,87,51,100,100,98,67,100,24,61,74,81,86,100,1,,1,,54,5,,,cmc_e3
1,R_2dYlrLSaP7yoSPI,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,100,100,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,2,,1,,33,4,,,cmc_e3
1,R_pEk9P3DDt5o2Nln,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,100,100,,,,,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,50,50,0,50,100,50,50,0,100,50,50,50,50,100,1,,1,,31,4,,,cmc_e3
1,R_3NQGmKfO0FPmYKq,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,90,72,92,,,,,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,64,83,80,94,90,85,90,61,9,21,46,65,58,64,85,1,,1,,48,2,,n/a,cmc_e3
1,R_25yDVtuayDqwI55,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,50,53,54,1,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,55,52,52,33,68,62,58,55,53,50,54,53,74,54,51,2,,5,native american,38,5,,,cmc_e3
1,R_3k70BhImcoLXK7J,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,28,66,49,,,,,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,67,59,68,59,25,73,75,88,84,68,65,32,90,92,18,2,,1,,26,4,,none,cmc_e3
1,R_24pF0IlqCd7lgTH,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,25,100,65,,,,,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,88,79,79,83,93,85,80,86,63,52,65,95,81,70,14,1,,1,,36,5,,,cmc_e3
1,R_3KGAUhpdOOYsqvS,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,,,,,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,40,0,9,70,10,10,20,30,0,0,60,70,0,10,81,1,,1,,36,5,,,cmc_e3
1,R_1Okp4PV6ODFteGZ,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80,80,90,,,,,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,80,30,30,20,50,40,50,30,10,10,20,70,20,40,50,1,,3,,28,5,,,cmc_e3
1,R_9o7CwvG5C64NxRL,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,49,100,80,,,,,1,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,30,71,72,73,56,58,67,56,47,52,51,57,51,59,52,1,,1,,47,4,,,cmc_e3
1,R_125wTrqZ406vNcr,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,50,100,92,,,,,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,34,55,66,66,74,66,87,31,27,48,59,93,64,50,85,1,,1,,22,2,,,cmc_e3
1,R_3IPQPocc8N8ew4C,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,100,100,,,,,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,80,70,70,70,70,70,80,70,50,60,70,70,70,71,75,1,,1,,49,5,,,cmc_e3
1,R_265PPG1s1hQPRMw,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,39,100,61,,,,,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,56,49,65,86,70,86,91,60,70,42,94,91,89,87,0,1,,1,,68,6,,None,cmc_e3
1,R_3KNKDhM9AuFOLkh,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,30,100,80,,,,,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,92,82,82,90,91,92,100,50,30,30,83,90,88,87,31,1,,1,,31,8,,,cmc_e3
1,R_3oRV95ZMCXSNFCF,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,42,100,95,,,,,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,76,45,65,90,85,75,60,59,39,50,45,81,58,54,16,1,,1,,53,5,,,cmc_e3
1,R_u3davjviSeaYtax,1,2,2,,,,,,,,,,,,,,,,,,,,0,40,100,100,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,94,100,100,92,85,87,79,10,9,4,76,79,89,73,25,1,,1,,32,5,,,cmc_e3
1,R_25Z4Xi7ALiAmJCy,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,40,100,100,,,,,1,5,2,29,28,0,5,5,2,1,29,5,0,4,20,24,10,4,0,1,,1,,38,2,,,cmc_e3
1,R_2S6SUnskOkcR9jb,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,77,100,91,,,,,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,68,87,100,100,91,81,100,7,0,1,4,93,82,88,30,2,,1,,23,3,,,cmc_e3
1,R_1KuIIzom7rSOzCP,1,2,2,,,,,76,70,79,92,,,,,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,41,56,60,79,57,76,73,51,21,15,50,31,34,23,45,1,,1,,39,5,,,cmc_e3
1,R_2D5BECFTBTryF66,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,50,50,,,,,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,1,,4,,41,5,,,cmc_e3
1,R_qVdGzyYV2aLOU6d,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,65,52,77,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,80,79,63,76,59,49,71,65,50,82,48,40,78,60,87,1,,1,,26,5,,none,cmc_e3
1,R_9ZwbA5VDBP8LlYZ,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,100,100,,,,,1,5,1,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,0,0,1,100,1,72,100,1,1,,1,,44,6,,,cmc_e3
1,R_73fMBEKUuQvoEvL,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,30,67,85,,,,,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,76,77,87,86,88,75,79,80,87,85,74,79,69,76,37,1,,1,,31,5,,,cmc_e3
1,R_3MLm3tVmSvqOK9h,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,49,83,28,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,24,62,67,70,77,74,86,58,36,39,66,42,57,53,42,2,,3,,25,5,,none,cmc_e3
1,R_3fCMtECK4W5fGIh,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,44,50,36,,,,,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,44,21,30,37,32,55,37,46,35,54,40,36,48,34,65,1,,1,,26,5,,,cmc_e3
1,R_3nqGip1cjABsSIk,1,2,1,15,20,25,1,,,,,,,,,,,,55,45,55,75,,,,,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,75,25,25,50,50,50,50,40,75,40,60,50,40,30,10,2,,1,,63,6,,,cmc_e3
1,R_1owqZSDjcFajaid,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,15,94,21,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,20,100,94,92,90,95,93,95,99,96,94,100,96,95,31,1,,1,,34,5,,,cmc_e3
1,R_2ANzLy22vPqFVju,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50,100,94,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,40,40,100,100,92,100,2,1,,2,,33,5,,N/A,cmc_e3
1,R_XM7TWJTwfKnd0mB,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,88,85,100,,,,,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,70,53,55,61,53,46,58,14,63,58,63,75,65,55,85,2,,1,,26,3,,,cmc_e3
1,R_22DIliKm88rCqrb,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,34,100,100,,,,,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,100,100,100,100,51,100,100,38,14,11,21,50,100,84,38,2,,1,,62,3,,,cmc_e3
1,R_2CwDHKzegsh9EsN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,97,93,,,,,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,52,40,46,48,51,49,48,35,23,21,37,45,45,42,86,1,,1,,34,2,,,cmc_e3
1,R_V4KsYkADQoYIUrT,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,28,79,93,,,,,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,100,86,85,77,89,81,86,84,76,86,87,79,79,80,70,2,,1,,25,6,,,cmc_e3
